-1,-0.93333,0.6,-0.067053,-0.3634,-0.9802,-0.9802,-0.93445,-0.11078,-0.65066
-1,-0.93333,0.8,-0.055203,-0.21668,-0.99142,-0.99142,-0.9596,-0.12402,-0.93278
-1,-0.93333,1,-0.084994,-0.10122,-1,-1,-0.92655,-0.13908,-0.98697
-1,-0.86667,-1,-0.12476,-0.38642,-0.9637,-0.98515,-0.52061,-0.24813,-0.92669
-1,-0.86667,-0.8,-0.10373,-0.39687,0.38779,-0.57063,-0.85334,-0.21655,-0.7766
-1,-0.86667,-0.6,-0.074648,-0.26883,0.67789,-0.050164,-0.8789,-0.18051,-0.76841
-1,-0.86667,-0.4,-0.076657,-0.20227,0.933,0.19835,-0.84222,-0.14137,-0.77938
-1,-0.86667,-0.2,-0.085356,-0.2211,0.95974,0.31914,-0.68511,-0.11196,-0.73471
-1,-0.86667,0,-0.0076342,0.15563,0.9736,0.60627,-0.7426,-0.074492,-0.58117
-1,-0.86667,0.2,0.037098,0.29783,0.93036,0.23201,-0.79554,-0.06021,-0.62709
-1,-0.86667,0.4,0.023532,0.45092,0.89241,0.20198,-0.68079,-0.023981,-0.89821
-1,-0.86667,0.6,-0.13933,0.46571,0.69967,-0.11221,-0.53626,0.078069,-0.92488
-1,-0.86667,0.8,-0.23774,0.43021,-0.71452,-0.94422,-0.71261,0.14922,-0.95213
-1,-0.86667,1,-0.26165,0.43317,-1,-1,-0.9091,0.19218,-0.98593
-1,-0.8,-1,-0.44607,0.17019,-0.93993,-0.97921,-0.76292,0.24368,-0.93057
-1,-0.8,-0.8,-0.4429,0.17874,-0.4231,-0.8802,-0.81563,0.27412,-0.77009
-1,-0.8,-0.6,-0.38939,-0.010274,0.46634,-0.53597,-0.82442,0.29189,-0.67335
-1,-0.8,-0.4,-0.38309,0.040304,0.85842,-0.14752,-0.88791,0.29606,-0.54646
-1,-0.8,-0.2,-0.31655,-0.001148,0.69043,-0.17888,-0.85868,0.26744,-0.46533
-1,-0.8,0,-0.22797,-0.20801,-0.25347,-0.77459,-0.86317,0.24553,0.016598
-1,-0.8,0.2,-0.16694,-0.24956,-0.16931,-0.60726,-0.84861,0.25099,-0.21411
-1,-0.8,0.4,-0.16932,-0.37026,-0.2165,-0.68944,-0.86155,0.29057,-0.21152
-1,-0.8,0.6,-0.12829,-0.29135,0.65016,-0.12277,-0.75586,0.29299,-0.47572
-1,-0.8,0.8,-0.14529,-0.16908,-0.57723,-0.85214,-0.67856,0.30461,-0.93003
-1,-0.8,1,-0.17546,-0.31862,-1,-1,-0.53339,0.32393,-0.98663
-1,-0.73333,-1,-0.1278,-0.34848,-0.96667,-0.98218,-0.80876,0.10295,-0.97558
-1,-0.73333,-0.8,-0.11577,-0.37586,0.49901,-0.52805,-0.76215,0.08136,-0.86506
-1,-0.73333,-0.6,-0.055849,-0.40016,0.8835,0.14489,-0.65871,0.06635,-0.79003
-1,-0.73333,-0.4,0.0059703,-0.47863,0.90924,0.42475,-0.71207,0.071484,-0.67891
-1,-0.73333,-0.2,0.068773,-0.50779,0.90924,0.48383,-0.6348,0.037016,-0.633
-1,-0.73333,0,0.11702,-0.53117,0.92145,0.56733,-0.66158,0.03267,-0.60432
-1,-0.73333,0.2,0.12457,-0.51029,0.89109,0.33564,-0.78842,0.065225,-0.58806
-1,-0.73333,0.4,0.13395,-0.4802,0.89439,0.26832,-0.82255,0.09465,-0.65936
-1,-0.73333,0.6,0.16452,-0.39077,0.8439,-0.0013208,-0.79013,0.11654,-0.81618
-1,-0.73333,0.8,0.16953,-0.36678,-0.60561,-0.88515,-0.85852,0.1605,-0.9437
-1,-0.73333,1,0.16359,-0.44902,-1,-1,-0.70013,0.18579,-0.9873
-1,-0.66667,-1,0.1621,-0.015751,-0.96865,-0.97921,-0.8076,0.49063,-0.94301
-1,-0.66667,-0.8,0.14683,-0.32583,-0.15115,-0.75214,-0.89242,0.48708,-0.73436
-1,-0.66667,-0.6,0.17088,-0.28286,-0.42673,-0.76073,-0.87134,0.49429,-0.53615
-1,-0.66667,-0.4,0.1837,-0.38457,-0.5571,-0.80264,-0.92808,0.50787,-0.26747
-1,-0.66667,-0.2,0.18679,-0.43655,-0.38977,-0.70462,-0.87287,0.4725,-0.018945
-1,-0.66667,0,0.16347,-0.56806,-0.54851,-0.82904,-0.81299,0.43109,-0.061127
-1,-0.66667,0.2,0.11789,-0.57824,0.072937,-0.72541,-0.54571,0.43652,-0.28573
-1,-0.66667,0.4,0.12045,-0.5016,0.83333,0.10033,-0.10525,0.47721,-0.65814
-1,-0.66667,0.6,0.12436,-0.49014,0.78251,-0.020133,-0.24249,0.50439,-0.7792
-1,-0.66667,0.8,0.12578,-0.47278,-0.80231,-0.95347,-0.21064,0.50933,-0.91354
-1,-0.66667,1,0.12174,-0.45171,-1,-1,-0.53404,0.52999,-0.98487
-1,-0.6,-1,-0.21872,0.45972,-0.95248,-0.97888,-0.92082,0.986,-0.98355
-1,-0.6,-0.8,-0.22472,0.45737,0.37459,-0.44786,-0.95141,1.0257,-0.9656
-1,-0.6,-0.6,-0.22049,0.45737,0.92211,0.32607,-0.97338,1.0313,-0.91919
-1,-0.6,-0.4,-0.2186,0.45759,0.94719,0.49835,-0.97739,1.0109,-0.87574
-1,-0.6,-0.2,-0.19248,0.46688,0.95248,0.45776,-0.92597,0.94916,-0.78562
-1,-0.6,0,-0.1424,0.48045,0.9571,0.47393,-0.88845,0.86991,-0.64495
-1,-0.6,0.2,-0.11399,0.48847,0.95115,0.47756,-0.88445,0.79685,-0.6108
-1,-0.6,0.4,-0.055961,0.50138,0.52673,-0.15149,-0.97579,0.74995,-0.46455
-1,-0.6,0.6,-0.047547,0.49795,-0.63432,-0.75809,-0.99745,0.71508,-0.7213
-1,-0.6,0.8,-0.063001,0.49419,-0.94719,-0.95743,-1,0.66106,-0.90652
-1,-0.6,1,-0.083179,0.48521,-1,-1,-0.98995,0.61027,-0.98608
-1,-0.53333,-1,-0.12815,-0.69696,-0.98449,-0.98449,-0.42006,0.15009,-0.94669
-1,-0.53333,-0.8,-0.096826,-0.70464,-0.94059,-0.94059,-0.79867,0.1831,-0.69905
-1,-0.53333,-0.6,-0.010531,-0.61879,-0.93993,-0.93993,-0.73221,0.20043,-0.41937
-1,-0.53333,-0.4,0.11293,-0.31833,-0.93993,-0.93993,-0.78869,0.26848,-0.21194
-1,-0.53333,-0.2,0.12495,-0.32934,-0.94059,-0.94059,-0.71667,0.2498,-0.091353
-1,-0.53333,0,0.12102,-0.35315,-0.94059,-0.94059,-0.715,0.23145,-0.07752
-1,-0.53333,0.2,0.12159,-0.36692,-0.94059,-0.94059,-0.74597,0.21883,-0.17313
-1,-0.53333,0.4,0.11783,-0.3637,-0.94059,-0.94059,-0.70201,0.21227,-0.36194
-1,-0.53333,0.6,0.094977,-0.33404,-0.94059,-0.94059,-0.72644,0.23762,-0.62838
-1,-0.53333,0.8,0.098516,-0.22438,-0.96832,-0.96832,-0.75607,0.29179,-0.91366
-1,-0.53333,1,0.13472,0.062744,-1,-1,-0.68498,0.38208,-0.98532
-1,-0.46667,-1,-0.14307,0.48128,-0.94687,-0.97723,-1,0.44397,-0.97466
-1,-0.46667,-0.8,-0.12948,0.48424,0.55875,-0.47162,-1,0.46989,-0.90898
-1,-0.46667,-0.6,-0.10646,0.48753,0.92904,0.3429,-1,0.48637,-0.79085
-1,-0.46667,-0.4,-0.072695,0.4888,0.96403,0.46865,-1,0.46708,-0.65886
-1,-0.46667,-0.2,-0.045741,0.48391,0.97162,0.56931,-1,0.41776,-0.59015
-1,-0.46667,0,-0.026368,0.48228,0.97327,0.63894,-1,0.36321,-0.64199
-1,-0.46667,0.2,-0.015928,0.46442,0.95974,0.60363,-1,0.31859,-0.59657
-1,-0.46667,0.4,0.0042503,0.48493,0.90132,0.22508,-1,0.29682,-0.70488
-1,-0.46667,0.6,0.0094663,0.51855,0.65743,-0.28878,-1,0.29016,-0.86187
-1,-0.46667,0.8,0.0091516,0.54098,-0.51122,-0.84818,-1,0.27348,-0.95887
-1,-0.46667,1,-0.0057289,0.54338,-1,-1,-1,0.2532,-0.98598
-1,-0.4,-1,-0.10977,-0.6142,-0.88911,-0.96535,-0.43428,-0.0018888,-0.95805
-1,-0.4,-0.8,-0.073734,-0.58896,0.79901,-0.16535,-0.77278,0.034936,-0.84318
-1,-0.4,-0.6,0.015182,-0.48424,0.92013,0.20396,-0.81708,0.055531,-0.59793
-1,-0.4,-0.4,0.046064,-0.44683,0.9561,0.26634,-0.89895,0.053779,-0.34284
-1,-0.4,-0.2,0.02595,-0.56485,0.23135,-0.57954,-0.96012,0.023462,-0.21113
-1,-0.4,0,0.022476,-0.5959,-0.68515,-0.88053,-0.87576,-0.0015475,-0.067921
-1,-0.4,0.2,-0.009574,-0.6307,-0.84026,-0.88053,-0.85514,-0.022252,-0.18892
-1,-0.4,0.4,-0.019251,-0.63903,-0.86601,-0.89142,-0.8766,-0.021446,-0.38756
-1,-0.4,0.6,-0.018605,-0.61159,-0.92739,-0.9297,-0.86252,-0.010646,-0.63087
-1,-0.4,0.8,0.013113,-0.51234,-0.9637,-0.9637,-0.89628,0.0021846,-0.91246
-1,-0.4,1,0.080459,-0.33347,-1,-1,-0.9352,0.010928,-0.98778
-1,-0.33333,-1,0.047491,-0.2369,-0.91518,-0.96271,-0.89544,-0.038368,-0.97945
-1,-0.33333,-0.8,0.063621,-0.096206,0.57294,-0.35941,-0.80712,0.0051794,-0.95882
-1,-0.33333,-0.6,0.075614,-0.053752,0.93564,0.1802,-0.92655,0.063491,-0.92536
-1,-0.33333,-0.4,0.078028,-0.10472,0.967,0.52046,-0.9341,0.091851,-0.85702
-1,-0.33333,-0.2,0.073945,-0.19213,0.93597,0.3505,-0.70229,0.095014,-0.46234
-1,-0.33333,0,0.1531,-0.024051,0.87723,0.31023,-0.72874,0.10006,-0.57483
-1,-0.33333,0.2,0.17616,-0.010207,0.96667,0.60726,-0.91968,0.11265,-0.55635
-1,-0.33333,0.4,0.20818,0.10282,0.95776,0.6099,-0.89071,0.13756,-0.81045
-1,-0.33333,0.6,0.24695,0.3303,0.86205,-0.0934,-0.88087,0.17827,-0.95945
-1,-0.33333,0.8,0.25436,0.39944,-0.51815,-0.81914,-0.97689,0.21319,-0.9807
-1,-0.33333,1,0.24975,0.46165,-1,-1,-0.94993,0.25226,-0.98795
-1,-0.26667,-1,0.013583,0.55524,-0.95677,-0.97327,-0.88428,0.47395,-0.98276
-1,-0.26667,-0.8,0.018489,0.55303,0.60231,-0.40825,-0.97644,0.48824,-0.94839
-1,-0.26667,-0.6,0.038981,0.5553,0.92508,0.09736,-0.96916,0.5011,-0.87143
-1,-0.26667,-0.4,0.040861,0.54999,0.95313,0.23828,-0.8877,0.49335,-0.85237
-1,-0.26667,-0.2,0.038033,0.56235,0.96931,0.40132,-0.83068,0.44388,-0.84175
-1,-0.26667,0,0.019247,0.55914,0.96964,0.44158,-0.75764,0.40911,-0.85305
-1,-0.26667,0.2,-0.0097809,0.54733,0.94885,0.10957,-0.77331,0.38689,-0.89718
-1,-0.26667,0.4,-0.018075,0.54017,0.94323,0.25115,-0.83313,0.37663,-0.9099
-1,-0.26667,0.6,-0.021536,0.53484,0.7132,-0.16007,-0.89342,0.37385,-0.9461
-1,-0.26667,0.8,-0.023407,0.53287,-0.467,-0.82541,-0.90389,0.37583,-0.97591
-1,-0.26667,1,-0.024463,0.53097,-1,-1,-0.96712,0.37874,-0.9858
-1,-0.2,-1,0.007867,0.5386,-0.80891,-0.9538,-1,0.23303,-0.97385
-1,-0.2,-0.8,0.029218,0.54103,0.66535,-0.36568,-1,0.24432,-0.90251
-1,-0.2,-0.6,0.092568,0.53575,-0.33696,-0.63531,-1,0.26696,-0.61833
-1,-0.2,-0.4,0.20713,0.54169,-0.63894,-0.82607,-0.96936,0.28552,-0.38884
-1,-0.2,-0.2,0.18419,0.51758,-0.24786,-0.58911,-0.84964,0.28458,-0.42139
-1,-0.2,0,0.19129,0.49679,0.75677,0.12937,-0.76382,0.28436,-0.4824
-1,-0.2,0.2,0.17853,0.43464,0.9736,0.51221,-0.88871,0.29226,-0.76396
-1,-0.2,0.4,0.15284,0.40008,0.95908,0.35809,-0.82826,0.31125,-0.88744
-1,-0.2,0.6,0.13367,0.42424,0.65412,-0.24489,-0.82121,0.3463,-0.95846
-1,-0.2,0.8,0.14975,0.53251,-0.71848,-0.88317,-0.94732,0.383,-0.97937
-1,-0.2,1,0.14922,0.5626,-1,-1,-0.86166,0.41328,-0.98596
-1,-0.13333,-1,-0.094356,0.31882,-0.97822,-0.97822,-0.8478,0.3344,-0.92558
-1,-0.13333,-0.8,-0.055832,0.15697,-0.91221,-0.91452,-0.97879,0.3297,-0.52366
-1,-0.13333,-0.6,0.019066,0.055247,-0.91419,-0.92244,-0.86794,0.32769,-0.25899
-1,-0.13333,-0.4,0.053043,0.057593,-0.92838,-0.94092,-0.83851,0.30444,-0.17436
-1,-0.13333,-0.2,0.063341,-0.018328,-0.9802,-0.9802,-0.87327,0.27288,-0.060718
-1,-0.13333,0,0.068622,-0.016511,-0.97624,-0.9769,-0.8137,0.23535,-0.045063
-1,-0.13333,0.2,0.071911,-0.10798,-0.97327,-0.9802,-0.90191,0.20999,-0.13166
-1,-0.13333,0.4,0.067923,-0.20435,0.047855,-0.71518,-0.92807,0.20448,-0.37867
-1,-0.13333,0.6,0.054082,-0.16524,-0.59406,-0.88053,-0.85209,0.22642,-0.69769
-1,-0.13333,0.8,0.033322,-0.18373,-0.9868,-0.9868,-0.94094,0.25054,-0.89583
-1,-0.13333,1,0.086442,0.079972,-1,-1,-0.92252,0.27379,-0.9862
-1,-0.066667,-1,-0.32142,-0.59084,-0.99472,-0.99472,-0.94374,0.44308,-0.93697
-1,-0.066667,-0.8,-0.22536,-0.55505,-0.9802,-0.9802,-0.96255,0.48008,-0.68192
-1,-0.066667,-0.6,-0.20342,-0.5535,-0.97195,-0.97327,-0.91979,0.50822,-0.39863
-1,-0.066667,-0.4,-0.18931,-0.61244,-0.9802,-0.9802,-0.92511,0.51653,-0.17306
-1,-0.066667,-0.2,-0.18285,-0.67105,-0.9802,-0.9802,-0.88957,0.48281,-0.04599
-1,-0.066667,0,-0.22563,-0.76148,-0.9802,-0.9802,-0.78973,0.42732,-0.022225
-1,-0.066667,0.2,-0.21753,-0.77364,-0.9802,-0.9802,-0.75572,0.39353,-0.10746
-1,-0.066667,0.4,-0.26879,-0.80834,-0.9802,-0.9802,-0.73994,0.39316,-0.29467
-1,-0.066667,0.6,-0.26349,-0.80589,-0.9802,-0.9802,-0.76253,0.38773,-0.57227
-1,-0.066667,0.8,-0.25356,-0.77138,-0.98713,-0.98713,-0.89982,0.37191,-0.88741
-1,-0.066667,1,-0.22975,-0.68066,-1,-1,-0.84742,0.36223,-0.98674
-1,0,-1,-0.58667,-0.88689,-0.89802,-0.96964,-0.88748,0.17083,-0.96603
-1,0,-0.8,-0.50649,-0.83926,0.73762,-0.1637,-0.83461,0.18001,-0.94543
-1,0,-0.6,-0.56124,-0.87901,0.9132,0.37525,-0.90873,0.17046,-0.88493
-1,0,-0.4,-0.4863,-0.85156,0.93333,0.52277,-0.90866,0.17041,-0.80302
-1,0,-0.2,-0.52109,-0.88035,0.93069,0.52013,-0.90795,0.13217,-0.80268
-1,0,0,-0.41717,-0.85589,0.021782,-0.3901,-0.91813,0.05017,-0.34449
-1,0,0.2,-0.45261,-0.88346,-0.38812,-0.59208,-0.85,-0.019111,-0.63458
-1,0,0.4,-0.38243,-0.86094,0.058416,-0.38713,-0.57563,-0.065084,-0.76486
-1,0,0.6,-0.31968,-0.86609,0.30033,-0.6571,-0.32247,-0.077915,-0.56229
-1,0,0.8,-0.36315,-0.86948,-0.47228,-0.89406,-0.37536,-0.083813,-0.91289
-1,0,1,-0.40134,-0.87467,-1,-1,-0.46983,-0.088023,-0.98468
-1,0.066667,-1,-0.2648,-0.58457,-0.98185,-0.98185,0.42578,0.1387,-0.92813
-1,0.066667,-0.8,-0.32312,-0.66851,-0.90792,-0.90825,-0.30308,0.25569,-0.66347
-1,0.066667,-0.6,-0.36855,-0.76415,-0.89637,-0.90858,-0.79641,0.35667,-0.36879
-1,0.066667,-0.4,-0.44409,-0.83126,-0.90594,-0.92079,-0.78703,0.37617,-0.14148
-1,0.066667,-0.2,-0.4878,-0.85088,-0.94092,-0.94818,-0.56676,0.35404,-0.003681
-1,0.066667,0,-0.54783,-0.88826,-0.96238,-0.96238,-0.64522,0.32217,0.019886
-1,0.066667,0.2,-0.57173,-0.89488,-0.62244,-0.80594,-0.3909,0.30085,-0.35713
-1,0.066667,0.4,-0.60739,-0.90161,-0.08944,-0.61155,-0.44784,0.30499,-0.68866
-1,0.066667,0.6,-0.59932,-0.90632,-0.11155,-0.71221,-0.33376,0.31137,-0.59495
-1,0.066667,0.8,-0.63806,-0.91057,-0.77789,-0.93069,-0.27082,0.3318,-0.85705
-1,0.066667,1,-0.67487,-0.91248,-1,-1,-0.49869,0.35161,-0.98118
-1,0.13333,-1,-0.35812,-0.7589,-0.94323,-0.95908,-0.62082,0.17945,-0.96693
-1,0.13333,-0.8,-0.21958,-0.72189,-0.63432,-0.83597,-0.78327,0.1811,-0.79343
-1,0.13333,-0.6,-0.118,-0.68425,-0.59835,-0.80066,-0.56134,0.19161,-0.5589
-1,0.13333,-0.4,-0.013518,-0.64618,-0.38713,-0.74455,-0.16536,0.21025,-0.414
-1,0.13333,-0.2,-0.0042158,-0.65323,0.32508,-0.31848,-0.1021,0.1965,-0.22841
-1,0.13333,0,-0.012514,-0.68093,-0.46139,-0.72343,0.11167,0.17461,0.10958
-1,0.13333,0.2,-0.022976,-0.69023,-0.40198,-0.63102,0.019621,0.17323,-0.10795
-1,0.13333,0.4,-0.034115,-0.68611,-0.31617,-0.61188,0.0079535,0.19035,-0.34795
-1,0.13333,0.6,-0.033447,-0.67222,-0.17624,-0.50594,-0.016945,0.16616,-0.67302
-1,0.13333,0.8,-0.057332,-0.69536,-0.5736,-0.77657,-0.38553,0.20439,-0.83001
-1,0.13333,1,-0.0928,-0.686,-1,-1,-0.72359,0.21299,-0.97989
-1,0.2,-1,-0.14102,-0.66807,-0.9297,-0.95214,-0.51852,0.1785,-0.94899
-1,0.2,-0.8,-0.12518,-0.66482,-0.080198,-0.6901,-0.67692,0.18393,-0.78815
-1,0.2,-0.6,-0.10355,-0.6845,-0.44092,-0.74687,-0.86062,0.20401,-0.48436
-1,0.2,-0.4,-0.11657,-0.72434,-0.90297,-0.92904,-0.59027,0.21459,-0.141
-1,0.2,-0.2,-0.10793,-0.74026,-0.65347,-0.78614,-0.70623,0.18607,0.0026313
-1,0.2,0,-0.082877,-0.70887,0.22277,-0.11221,-0.89989,0.14933,-0.40366
-1,0.2,0.2,0.019437,-0.56186,0.37459,0.040263,-0.76501,0.134,-0.46229
-1,0.2,0.4,0.056315,-0.52411,-0.56172,-0.7165,-0.81559,0.13612,-0.42304
-1,0.2,0.6,0.045344,-0.53057,-0.013861,-0.60033,-0.9155,0.13541,-0.68779
-1,0.2,0.8,0.078588,-0.43174,-0.46997,-0.82145,-0.83784,0.14013,-0.90967
-1,0.2,1,0.087843,-0.32701,-1,-1,-0.85334,0.14475,-0.98624
-1,0.26667,-1,0.096934,0.50202,-0.97393,-0.97888,-0.95436,0.25684,-0.88638
-1,0.26667,-0.8,0.12711,0.51338,-0.17228,-0.43894,-0.85669,0.27035,-0.67284
-1,0.26667,-0.6,0.14757,0.3521,-0.61122,-0.76865,-0.96384,0.28409,-0.24279
-1,0.26667,-0.4,0.12504,0.064872,-0.95182,-0.96436,-0.87744,0.29363,0.080667
-1,0.26667,-0.2,0.042658,-0.18449,-0.66139,-0.78482,-0.78026,0.27121,0.022806
-1,0.26667,0,-0.0027157,-0.28763,-0.12772,-0.38317,-0.7465,0.23587,-0.16733
-1,0.26667,0.2,-0.087632,-0.36842,0.54917,0.11716,-0.81806,0.21349,-0.66647
-1,0.26667,0.4,-0.17167,-0.47262,0.467,0.044224,-0.81188,0.20744,-0.73685
-1,0.26667,0.6,-0.1956,-0.47908,0.10495,-0.28878,-0.87333,0.21038,-0.87515
-1,0.26667,0.8,-0.18819,-0.44917,-0.42343,-0.61452,-0.9016,0.22295,-0.94679
-1,0.26667,1,-0.17513,-0.38822,-1,-1,-0.88975,0.24145,-0.98623
-1,0.33333,-1,-0.037404,0.30481,-0.88581,-0.96205,-0.8393,0.32344,-0.97842
-1,0.33333,-0.8,0.014027,0.49809,0.62244,-0.36799,-0.81928,0.33826,-0.92216
-1,0.33333,-0.6,0.02117,0.49306,0.9231,0.2967,-0.8123,0.36229,-0.84453
-1,0.33333,-0.4,0.019713,0.48864,0.93333,0.39967,-0.75931,0.37714,-0.71628
-1,0.33333,-0.2,0.015863,0.45485,0.96403,0.45743,-0.76259,0.3622,-0.61507
-1,0.33333,0,-0.015182,0.44396,0.96601,0.60033,-0.73591,0.34084,-0.69913
-1,0.33333,0.2,-0.023282,0.35845,0.94786,0.25908,-0.93754,0.33464,-0.61429
-1,0.33333,0.4,-0.072053,0.15921,0.93729,-0.055446,-0.93316,0.33903,-0.62929
-1,0.33333,0.6,-0.06457,0.32139,0.90099,0.31485,-0.79508,0.36156,-0.83923
-1,0.33333,0.8,-0.043409,0.50688,-0.20561,-0.70429,-0.92066,0.38879,-0.95971
-1,0.33333,1,-0.047935,0.50766,-1,-1,-0.91105,0.41022,-0.98523
-1,0.4,-1,-0.52842,-0.36912,-0.9934,-0.9934,-0.64666,0.41775,-0.93677
-1,0.4,-0.8,-0.50364,-0.47882,-0.9802,-0.9802,-0.80049,0.42798,-0.83612
-1,0.4,-0.6,-0.45731,-0.56754,-0.9802,-0.9802,-0.86785,0.43856,-0.44697
-1,0.4,-0.4,-0.38051,-0.58943,-0.97393,-0.97393,-0.9026,0.43438,-0.078746
-1,0.4,-0.2,-0.32868,-0.55978,-0.9802,-0.9802,-0.85194,0.40164,0.051717
-1,0.4,0,-0.32984,-0.59245,-0.9802,-0.9802,-0.8752,0.3614,0.072844
-1,0.4,0.2,-0.29513,-0.6091,-0.9802,-0.9802,-0.95542,0.33915,-0.031075
-1,0.4,0.4,-0.29809,-0.61354,-0.9802,-0.9802,-0.98291,0.3186,-0.23273
-1,0.4,0.6,-0.40592,-0.69746,-0.9802,-0.9802,-0.95886,0.30592,-0.50914
-1,0.4,0.8,-0.32724,-0.60591,-0.98416,-0.98416,-0.96263,0.2952,-0.8393
-1,0.4,1,-0.28506,-0.40366,-1,-1,-0.84796,0.29166,-0.98444
-1,0.46667,-1,-0.18148,-0.37748,-0.88878,-0.97129,-0.75908,0.30412,-0.89622
-1,0.46667,-0.8,-0.15189,-0.39304,0.028713,-0.67855,-0.82759,0.32592,-0.73092
-1,0.46667,-0.6,-0.12204,-0.44475,0.74257,-0.19439,-0.93382,0.34717,-0.6148
-1,0.46667,-0.4,-0.11116,-0.47689,0.40825,-0.27162,-0.92045,0.35803,-0.45539
-1,0.46667,-0.2,-0.15221,-0.58185,-0.43366,-0.79373,-0.85029,0.34129,-0.11138
-1,0.46667,0,-0.19575,-0.61498,-0.13465,-0.66403,-0.82661,0.32006,-0.14122
-1,0.46667,0.2,-0.16031,-0.58317,-0.19868,-0.55511,-0.86433,0.30712,-0.26291
-1,0.46667,0.4,-0.15849,-0.60527,-0.85974,-0.8967,-0.91603,0.31972,-0.2412
-1,0.46667,0.6,-0.14609,-0.596,-0.95248,-0.96172,-0.93879,0.33884,-0.57952
-1,0.46667,0.8,-0.12743,-0.48251,-0.82937,-0.89835,-0.96303,0.37398,-0.94302
-1,0.46667,1,-0.097305,-0.38406,-1,-1,-0.93381,0.41477,-0.9855
-1,0.53333,-1,-0.40286,-0.78825,-0.88218,-0.98119,-0.29858,0.18224,-0.93914
-1,0.53333,-0.8,-0.46823,-0.84448,0.81584,-0.13795,-0.37028,0.1758,-0.83765
-1,0.53333,-0.6,-0.51294,-0.87898,0.93861,0.37459,-0.27184,0.16032,-0.7308
-1,0.53333,-0.4,-0.45746,-0.86257,0.96007,0.47624,-0.25092,0.16355,-0.67613
-1,0.53333,-0.2,-0.36149,-0.81903,0.95743,0.56634,-0.48724,0.14114,-0.71666
-1,0.53333,0,-0.16832,-0.70542,0.96073,0.60759,-0.33641,0.096944,-0.59843
-1,0.53333,0.2,-0.12923,-0.66479,0.95578,0.61683,-0.36402,0.087468,-0.59724
-1,0.53333,0.4,-0.087089,-0.6153,0.93597,0.5396,-0.26422,0.10341,-0.66578
-1,0.53333,0.6,-0.043508,-0.52771,0.90165,0.18086,-0.16992,0.13482,-0.79242
-1,0.53333,0.8,-0.013734,-0.49221,-0.073598,-0.78317,-0.51076,0.13573,-0.88847
-1,0.53333,1,-0.0079963,-0.4841,-1,-1,-0.53007,0.15739,-0.9849
-1,0.6,-1,-0.00047417,-0.44904,-0.93234,-0.93333,-0.72115,0.28213,-0.92322
-1,0.6,-0.8,0.011712,-0.52021,-0.80363,-0.81947,-0.89977,0.31423,-0.64929
-1,0.6,-0.6,0.022002,-0.53014,-0.85677,-0.87723,-0.55285,0.30883,-0.35351
-1,0.6,-0.4,0.046939,-0.52932,-0.78746,-0.8637,-0.32035,0.3226,-0.12976
-1,0.6,-0.2,0.066255,-0.53876,-0.80528,-0.86997,-0.20764,0.30787,-0.0098495
-1,0.6,0,0.071277,-0.56073,-0.85511,-0.90297,-0.23487,0.27663,0.035241
-1,0.6,0.2,0.058237,-0.5963,-0.78977,-0.84851,-0.33542,0.2485,-0.08087
-1,0.6,0.4,-0.00031899,-0.67024,-0.64752,-0.83069,-0.35329,0.23788,-0.21141
-1,0.6,0.6,-0.026278,-0.68679,-0.59967,-0.80957,-0.44694,0.25156,-0.51307
